artwork_id,display_name,artist_id
ARTIC-880cf164-a140-49b0-6e6b-3456388e2782,"Ammi Phillips (American, 1788-1865)",Q2843640
ARTIC-882f0bbc-b668-7589-343a-bc8e274d219f,Tibet,
ARTIC-886766ee-3a14-0dd3-eaf5-6a84718ea719,"Artist unknown, spurious signature of Shen Quan 沈銓 (Chinese, fl. 1725-1780)",
ARTIC-89300e26-55e8-ca20-9422-24c721192216,"Gerrit van Honthorst (Dutch, 1592–1656)",Q314548
ARTIC-8964b771-a4c2-ba5b-273b-8b6bf4271d64,"India (Rajasthan, Jaipur)",
ARTIC-89669f9f-5a65-3be5-b181-7d44bca6c7ef,"India (Rajasthan, Bikaner)",
ARTIC-89ced07a-b83a-8089-d7b1-412e68711077,Central Tibet,
ARTIC-89fda02c-4a5d-1c23-b358-827cc99cea4e,"George Peter Alexander Healy (American, 1813-1894)",Q64633
ARTIC-8a0e4ac9-43ea-bc3e-884b-ee27f8a10501,"Bernat Martorell (Spanish, about 1400-1452)",Q101422811
ARTIC-8a4a56ab-bf5a-5d65-27d0-ebf3270ca9e3,"Leopold Kupelwieser (Austrian, 1796-1862)",Q670611
ARTIC-8a55bdea-0087-deb5-01b2-def2d7ba27a8,"Eugène-Louis Boudin (French, 1824–1898)",Q212600
ARTIC-8a647e1c-d778-db71-6ba4-6456b800d6b9,"Eastman Johnson (American, 1824–1906)",Q1278282
ARTIC-8a842898-2164-97ca-d746-8eab031fb3ed,"Pierre Andrieu (French, 1821-1892)",Q15962367
ARTIC-8b0169d9-a07d-6d31-0885-30c2eefe0486,"Qian Daxin (Chinese, 1728-1804)",Q7267607
ARTIC-8b2a82f5-0f04-4f9d-e6e8-c4e1247aac76,"Gilbert Stuart (American, 1755–1828)",Q41402
ARTIC-8b35cbd2-6947-81e4-47db-d9ee0808be41,"Pietro Labruzzi (Italian, 1739-1805)",Q3903978
ARTIC-8b3a47de-ad68-0e60-4363-f215d0758662,Artist Unknown (Japanese),
ARTIC-8b49881c-2e3d-be54-bf70-c131d60c1c93,"Anders Leonard Zorn (Swedish, 1860-1920)",Q206820
ARTIC-8b526140-7667-b1df-97bb-2d0f6e1be095,"Narcisse Virgile Diaz de la Peña (French, 1807–1876)",Q724140
ARTIC-8b529ec9-7a47-28bf-8d09-3c993fa5d4aa,"Giorgio Vasari (Italian, 1511-1574)",Q128027
ARTIC-8b728f79-4937-4a98-5552-a3419cd6358f,"The Master of the Children's Caps (Le Maître aux Béguins) (French, 17th century)",Q21996024
ARTIC-8b8be801-8fb5-0a74-9d1d-1c82eca7633d,"Qi Zhijia (Chinese, 1594 - after 1682)",Q11180263
ARTIC-8bc334c3-fa52-3d39-deb6-f89ed609010e,"Francisco José de Goya y Lucientes (Spanish, 1746–1828)",Q5432
ARTIC-8bc3f527-bd34-f951-5618-3500dd2ac665,"John Singer Sargent (American, 1856–1925)",Q155626
ARTIC-8bcc9188-1d3d-14be-6ae7-ed211e089c0f,"Edgar Degas (French, 1834–1917)",Q46373
ARTIC-8bd40b36-43ea-8b02-d76a-b325962b86db,"Claude Monet (French, 1840–1926)",Q296
ARTIC-8be90e71-83c3-3f98-a972-4acb9ce0e773,"Édouard Manet (French, 1832–1883)",Q40599
ARTIC-8bf9b3a3-cb6f-3e13-f817-a3964dd5cb3c,"William Holman Hunt (English, 1827-1910)",Q211763
ARTIC-8bfeed95-7ec5-134c-1e31-aa998a7900a9,"Lan Ying (Chinese, 1585-c. 1664)",Q3138790
ARTIC-8c2c4dfd-39c8-de79-d0e7-3916f75ebf0c,Qian Du (1763-1844 ) (Chinese),Q7267604
ARTIC-8c31c747-de17-5726-e99f-61abb33c1e7c,"Samuel Jones (American, 19th century (Possibly John Lewis Krimmel (American, born Germany, 1786-1821)",Q462912
ARTIC-8c56e29b-6b6f-394d-3a62-21c811932b72,"Shen Yongling 沈永令 (Chinese, 1614-1698)",Q45657721
ARTIC-8c63372e-dfd6-ab25-cfc8-a6569f25f0c8,"George Inness (American, 1825–1894)",Q704868
ARTIC-8c83be98-5682-ddd1-b873-09c1ebcfa8dd,"Nicolas Lancret (French, 1690-1743)",Q188172
ARTIC-8cb9f5ea-c955-96fd-c2d6-c720b0dbf7d4,"Thomas Eakins (American, 1844–1916)",Q214905
ARTIC-8cbd9834-7846-148c-ed09-f82cd0af048a,China,
ARTIC-8cdc812d-5db0-63a1-8579-eb64fc6884ca,"John Singer Sargent (American, 1856–1925)",Q155626
ARTIC-8ce5043b-dd57-bee3-517b-f5941f40bc71,Circle of Adriaen Isenbrant,
ARTIC-8ce83a09-9b09-0d08-ef30-93b6ba6439a2,"Jonas Welch Holman (American, 1805-1873)",Q21809831
ARTIC-8cfd6282-35bb-e468-d034-b927ed611194," Ike Taiga (Japanese, 1723-1776)",Q2661041
ARTIC-8d119fd0-2f57-f20e-a3f5-a573904001e9,"Jean-Auguste-Dominique Ingres (French, 1780-1867)",Q23380
ARTIC-8d5dd010-ea25-ba49-a8f0-94f6ca18842b,China,
ARTIC-8dc91f5d-52ba-9438-dc91-154bee2a6a09,"Ren Yi (Chinese, 1840–1895)",Q3028266
ARTIC-8df04a6e-cc79-491b-86d4-388c2b33d888,"Peter Paul Rubens (Flemish, 1577-1640)",Q5599
ARTIC-8e096d6a-92c9-9e6c-d978-b5817d187f2d,"French School (French, 18th century)",
ARTIC-8e391b9f-7a08-424f-6fc0-0861fca9c3c7,"After Cosimo Tura (Italian, c. 1430-1495)",
ARTIC-8e5f3773-9396-0fde-8547-490cca07b68b,"John La Farge (American, 1835–1910)",Q3120087
ARTIC-8e7bbaa0-1748-3844-56ce-f6c22c50e583,"Erastus Salisbury Field (American, 1805-1900)",Q597126
ARTIC-8eccb189-92f3-353a-3337-c0778c2680d9,"Guido Reni (Italian, 1575-1642)",Q109061
ARTIC-8ed7e389-dbe7-ed35-ade2-fe7743943479,"Childe Hassam (American, 1859-1935)",Q737635
ARTIC-8edcbbf1-fbae-070c-8604-96203d535085,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
ARTIC-8eed2fbf-5090-4fb2-8f7a-74e97c8e6eaf,"Pier Francesco Mola  (Italian, 1612-1666)",Q1192715
ARTIC-8f06717c-9ede-f22b-d13b-327a50c22f9c,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-8f22ca73-94f1-a426-6656-8ab825657c25,"Follower of Simon Vouet (French, 1590-1649)",
ARTIC-8f385b97-9e44-4b7b-a7ce-acd9bee0a732,"Eugène Carrière (French, 1849–1906)",Q461464
ARTIC-8f60ebd1-f959-01a6-78b8-58aa1fadcf4b,"Jozef Israëls (Dutch, 1824-1911)",Q528460
ARTIC-8f899167-2faf-bd0d-cf9c-9ca2fcb07a4b," Anthony van Dyck (Flemish, 1599–1641)",Q150679
ARTIC-8fe022ba-e358-5cda-aa70-d96edd0b4f20,"Edgar Degas (French, 1834–1917)",Q46373
ARTIC-8fed3156-2cd7-34b8-c953-ea5c238bbf15,"India (West Bengal, Murshidabad)",
ARTIC-901da649-8816-41da-07e2-6140dd52d67a,"David Bates (English, 1840-1921)",Q5231197
ARTIC-908906e6-d096-0197-874e-6a2e68a53e86,India (Probably Deccan),
ARTIC-90a2969d-542a-e97f-09dd-fa1310d91acf,"Jacopo Robusti, called Tintoretto (Italian, 1518-1594)",Q9319
ARTIC-90bbf6b0-1ea4-39e5-4d44-ac2a7c8c51c3,"Kō Fuyō (Japanese, 1722-1784)",Q6562691
ARTIC-90bc0cec-0d4e-9af5-3912-52a082a428e5,"Paul Cezanne (French, 1839–1906)",Q35548
ARTIC-91140afa-51a7-c448-a007-4dc5c14fe95f,"Xugu (Chinese, 1823-1896)",Q15898902
ARTIC-916405d1-1407-d90e-1be8-f8c77f26f546,"Paul Gauguin (French, 1848–1903)",Q37693
ARTIC-9199e18e-3591-766e-79cd-23e81211cd1a,"Heinrich Reinhold, attributed to (German, 1788-1825)",
ARTIC-919d1025-43c3-a8ad-c6db-1391d4e317be,China,
ARTIC-91a0f717-5508-af8a-4cef-9cbbc790287d,"Benjamin West (British, born in America, 1738-1820)",Q313498
ARTIC-91e51803-fc81-c96d-d6e6-938fba7ce2af,"Artist unknown (Dutch, active 17th century)",
ARTIC-91f56173-2f20-70fa-c0ac-f00bed4268d0,"Gaspard Dughet (French, 1615-1675)",Q741375
ARTIC-91fcc71a-50eb-f418-85f5-d11fc81e8d83,"William Merritt Chase (American, 1849-1916)",Q265820
ARTIC-920ec8af-05c8-fb6f-9c7c-2b713c4e7ea2,China,
ARTIC-9223818e-8eb8-740c-28ba-7c4c75acc3d5,"Asher B. Durand (American, 1796-1886)",Q391608
ARTIC-922b2b75-4c9a-e93b-1c2d-baa90cbedab0,"Eugène Isabey, after (French, 1803-1886)",
ARTIC-92777387-4f55-e3fa-10ba-a549810aca95,"John Singleton Copley (American, 1738–1815)",Q316016
ARTIC-92ad2a28-eac9-e358-6e3c-1c1cf39efd91,"Pompeo Girolamo Batoni (Italian, 1708–1787)",Q505613
ARTIC-9325e3ea-2d5d-120f-5bfb-faa0f8266ca6,"Vincent van Gogh (Dutch, 1853–1890)",Q5582
ARTIC-932f72b9-800d-dbb4-9f5c-3071be1476b1,French (Picardy),
ARTIC-934a0d50-eaf2-3d79-1258-76eed95a6f17,China,
ARTIC-9379f724-e69d-8bf6-7900-e8f3ab0e767e,"Thomas Birch (American, born England, 1779-1851)",Q175370
ARTIC-93d95655-0b4e-b5b4-36b5-5fe8f84d5549,"Jules-Robert Auguste (French, 1789-1850)",Q1470243
ARTIC-93da9f5a-2655-34f1-ea30-e1c77d89772a," Chen Jiru (Chinese, 1558-1639)",Q1005462
ARTIC-94085102-926e-6b77-8672-101ac4418eb7,"Thomas Sully (American, 1783-1872)",Q786545
ARTIC-94105fa4-8d1c-cbbd-bd02-80d77e8f0a84,"Elihu Vedder (American, 1836–1923)",Q389726
ARTIC-9420990e-602d-5b82-d82c-538c25bc7e53,"Peter Paul Rubens, follower of (Flemish, 1577-1640)",
ARTIC-942257ef-6f95-3c91-d62f-a17841912b26," William Matthew Prior (American, 1806-1873)",Q8015236
ARTIC-94245750-c169-eb03-673e-cd03f718f885,"Henri Fantin-Latour (French, 1836–1904)",Q310715
ARTIC-944214ae-3994-9db1-591b-1b0e77f07ff9,German (Bavarian),
ARTIC-946926a9-f488-bd8f-90dc-e144325de1e4,"Lu Hui (Chinese, 1851-1920)",Q45706235
ARTIC-9480f333-8582-a5f4-30f5-8273c2067aa9,Artist unknown (Chinese),
ARTIC-948ed6fe-1232-bf1c-6cf8-ef912d724760,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
ARTIC-94bfb508-31cc-7c9f-63a9-5478c826129a,"Pierre Puvis de Chavannes (French, 1824-1898)",Q216873
ARTIC-94fe15b9-10af-554a-6620-82ac2bc4cb1e,"India (Rajasthan, Jodhpur)",
ARTIC-95137c59-471c-590d-bb17-e9f5eebc7ce7,"Ren Yi (Chinese, 1840-1895)",Q3028266
ARTIC-9525f133-b343-baef-7586-d3f657e7ae73,"Paul Huet (French, 1803-1869)",Q1354027
ARTIC-955a3bb2-0e15-4f03-5ed1-1914b5fc9c26,"Pompeo Girolamo Batoni (Italian, 1708–1787)",Q505613
ARTIC-955e0371-98cc-e4ff-a232-84bf42511ee2,"George Inness (American, 1825–1894)",Q704868
ARTIC-956d658b-a59f-ee53-19eb-db81e526df36,"Master of Palanquinos (Spanish, active c. 1470-1500)",Q21809615
ARTIC-95707142-7ff9-4214-1cf8-ba305dfb1b3f,Nepal,
ARTIC-957b0506-85bc-6159-36f1-9347090c5906,"John Jackson (British, 1778-1831)",Q5390252
ARTIC-95ad6bb3-00e0-cb37-fae0-915f5ebacf84,"Léon Joseph Florentin Bonnat (French, 1833–1923)",Q170259
ARTIC-95be2572-b53d-8e7b-abc9-10eb48d4fa5d,"Claude Monet (French, 1840–1926)",Q296
ARTIC-95c09a2d-2c02-deb8-0e5b-0f7ef13faa5e," Apollonio di Giovanni (Italian, 1415/17-1465) (Marco del Buono Giamberti (Italian, 1403-1489))",Q2858468
ARTIC-95e33ca7-2bbb-2954-ea06-8edcfa458541,"John Wollaston (American, born England, c. 1710-c. 1775)",Q3182782
ARTIC-9605607b-9955-c562-04f8-2e7064a519e1," Li Gonglin (Chinese, 1049–1106)",Q716389
ARTIC-962a8235-d68d-cf8d-b2af-7d6d8a13c223,"Sheldon Peck (American, 1797-1868)",Q16065702
ARTIC-963399d1-1ad6-e4ef-fa4b-1107fb0d1622," John Trumbull (American, 1756-1843)",Q369263
ARTIC-96458291-2c6c-76ba-4be9-dca201687edf,"Jan Both (Dutch, c. 1618–1652)",Q981631
ARTIC-9694ca0c-c4c4-e48d-566f-4d248990cff4,"Vasily Kandinsky (Born Moscow (formerly Russian Empire, now Russia), 1866; died Neuilly-sur-Seine, France, 1944)",Q61064
ARTIC-96c6856f-c731-3378-577f-ea21875b4d35,"Xugu (Chinese, 1824-1896)",Q3082969
ARTIC-96f23681-9701-a668-5c3f-6ffa951f7ecc,"Paul Cezanne (French, 1839–1906)",Q35548
ARTIC-96f575e3-7d56-b3c9-0ed2-0456dab1d215,"Jacob Ochtervelt (Dutch, 1634-1682)",Q724646
ARTIC-96fe74e1-7085-09bc-407f-464d1524730b,"Alexandre Gabriel Decamps (French, 1803–1860)",Q458288
ARTIC-971bc877-e947-4331-5189-c5106c18dcc1,"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",Q1152965
ARTIC-97314d3d-dc9b-fd8e-644e-eb5150f16721,"Marsden Hartley (American, 1877–1943)",Q553259
ARTIC-975ff738-5334-e791-1efc-bd41109dab3a,Iran (Shiraz),
ARTIC-976bc367-269d-17ff-0151-16b9c973aae4,"Elihu Vedder (American, 1836-1923)",Q389726
ARTIC-97908967-4d35-cde9-6d90-7e90d3fa1dd6,Spanish,
ARTIC-97958731-7377-844e-0a17-1c9c3214800f,"Style of Hubert Robert (French, 1733–1808)",
ARTIC-97b98ceb-d869-ccfb-84f4-993cfbd98089," Qian Xuan (Chinese, 1235-1305)",Q951585
ARTIC-97ca059c-6d86-4128-e216-6dbdcf4e8f3a,"Follower of Rembrandt van Rijn (Dutch, 1606–1669)",
ARTIC-97d81945-a05e-2a05-a78d-73678bbd2d55,Artist unknown (Japanese),
ARTIC-97ddac6e-56af-1078-81f0-11c0d6313432,"Netherlandish, Bruges",
ARTIC-97f3b55b-db44-9c47-fd34-8d4de01ea68a,"Artist unknown (Cheyenne, Tsistsistas) (Montana or Wyoming, United States, Great Plains)",
ARTIC-97fe1136-e38d-70b2-336b-ba81cd6b044c,"Gustave Courbet (French, 1819–1877)",Q34618
ARTIC-9803b2f7-ec1a-f3e8-0a9d-ffb5a077dc35,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
ARTIC-98291183-395a-3a11-4507-cf60804c35f9,"Unknown Artist  (Japanese, Edo period (1615-1868))",
ARTIC-98295d2e-7a5f-e1cb-8898-2d587fd67938,"Moretto da Brescia (Alessandro Bonvicino) (Italian, c. 1492/95-1554)",Q954504
ARTIC-98349f35-f768-6a6b-3c41-c7f43207ba58,"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",Q1152965
ARTIC-986f6387-764c-b515-c8e8-83db72d92372,Artist unknown (Japanese),
ARTIC-98d3c331-a4ef-f4a5-53a4-b9632a0b727c,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-98d8c11a-21be-6ece-ad42-c34aaa4f8005,"Caspar Netscher (Dutch, 1639–1684)",Q217715
ARTIC-98de0aaf-e074-2536-5e15-44a03bf2c855,"Chai Zhenyi 柴貞儀 and Chai Jingyi 柴靜儀 (Chinese, 17th century)",
ARTIC-9964135a-b3df-8af6-5af9-9e6eac7a041d,"Paul Gauguin (French, 1848–1903)",Q37693
ARTIC-997c1a08-c922-ddd6-2b51-58ac4ddf7ec3," Adriaen Isenbrant (Netherlandish, active from 1510, died before July 21, 1551)",Q367858
ARTIC-998550bc-1f55-c835-dc2f-50cafa9f9e71,"Sir Thomas Lawrence  (English, 1769-1830)",Q312096
ARTIC-998674f9-207f-6b56-8ece-79a6a5039a2a,"Hannah Brown Skeele (American, 1829-1901)",Q21809604
ARTIC-99adb7e5-88b6-c17c-850b-fcf3da4f1f40,"Pieter Codde (Dutch, 1599-1678)",Q655049
ARTIC-99c39143-a45c-5fa1-ddd3-0dae633fbb87,"Jean Léon Gérôme (French, 1824-1904)",Q212499
ARTIC-99e276fd-f076-f396-b5c1-b22c3ce62b45,"Thomas Cole (American, born England, 1801–1848)",Q334001
ARTIC-9a1d9875-d6ef-51d4-9116-872b56fce5fb,India (Rajasthan),
ARTIC-9a29cc5d-3779-c9ab-2aa2-0df7b6c3f391," Alessandro Allori (Italian, 1535–1607)",Q333369
ARTIC-9a36b049-8e62-7913-96e5-847470bd8798,"Henri Regnault (French, 1843-1871)",Q553571
ARTIC-9a93001d-887a-f34d-ecc2-83240e2ad54c,"Sir Henry Raeburn (Scottish, 1756-1823)",Q561916
ARTIC-9ae944b3-dea5-2db5-f090-c266a7d20ea7,"Giovanni di Paolo (Italian, 1398–1482)",Q946420
ARTIC-9b1c3d61-5f9b-c7a2-a5ea-f48248836160,"Jean-Honoré Fragonard (French, 1732-1806)",Q127171
ARTIC-9b9fe857-0223-6da3-14e2-c3b790dd8b59,Anonymous (Japanese),
ARTIC-9bb4c0d6-27e2-9b5d-0a0a-6c32fe08bc57,"Wang Yuanqi (Chinese, 1642-1715)",Q716338
ARTIC-9bc9134c-6b57-80be-c118-566667a615ae,"Joachim Antonisz. Wtewael (Dutch, c. 1566–1638)",Q541644
ARTIC-9bf0e287-22b6-871f-e617-be62497dbfc3,"India (Rajasthan, Bundi)",
ARTIC-9c1e2826-e79b-4b4d-73f9-2ba8c8b00180,"Jean Baptiste Edouard Detaille (French, 1848-1912)",Q724148
ARTIC-9c2c809d-7637-84b0-747c-0520fa16e901,"David Teniers the Younger (Flemish, 1610-1690) )",Q335022
ARTIC-9c2e39ad-fc3f-356e-cd98-db0038cfe8da,"George Inness (American, 1825–1894)",Q704868
ARTIC-9c9e75ff-f131-2fdc-d29c-0584c80e0ca4," Francesco Botticini (Italian, 1446–1497)",Q983275
ARTIC-9ca3bd55-b205-ef2f-a743-4e906fca3fb2,"Perugino (Pietro di Cristoforo Vannucci) (Italian, 1445/46-1523)",Q5827
ARTIC-9ca3be44-a673-2ad9-f0d8-a8e28ee8d397,"Jean-Baptiste-François Desoria (French, 1758–1832)",Q3164093
ARTIC-9cabe627-598a-e86f-5f10-456e5e4997bf,"Girolamo da Santacroce (Italian, fl. 1503, d. 1556)",Q13518302
ARTIC-9cd37b1f-878a-d95b-85ae-ee7bfb91142e,"India (Rajasthan, Jaipur)",
ARTIC-9ce3ae9a-0990-9620-e4ab-3bcdc248566b,"Furuyama Moromasa (Japanese, c. 1712-1772)",Q11411077
ARTIC-9ceb4c6a-a0ab-c6f6-8ae2-04c9180bf23f,Mongolia,
ARTIC-9cf496f1-23ba-fd19-c537-159b80c2a63c,British,
ARTIC-9d2f074a-744d-3960-ed1b-0612af893cff,"Aert de Gelder (Dutch, 1645–1727)",Q19034
ARTIC-9d839cee-c9a0-636e-b5e9-89a0cd71d239,"Katsukawa Shunshō 勝川 春章 (Japanese, 1726-1792)",Q1358636
ARTIC-9e00e226-9264-cda0-2893-685e0ca5b285,"Vasily Kandinsky (Born Moscow (formerly Russian Empire, now Russia), 1866; died Neuilly-sur-Seine, France, 1944)",Q61064
ARTIC-9e0a66f0-2404-7c56-b45b-dabccabe011d," Baron  François Pascal Simon Gérard (French, 1770-1837)",Q163543
ARTIC-9e4bfbcc-176f-3dac-4529-f67c9a98065c,"Juan de Zurbarán (Spanish, 1620–1649)",Q4446444
ARTIC-9e72fb46-920e-86a7-bc49-9a525eac4e1c,"James McNeill Whistler (American, 1834–1903)",Q203643
ARTIC-9e77cfbc-8fa2-54da-8e23-4c1cc6c66e1f,"India (Rajasthan, Jaipur)",
ARTIC-9ea77636-76e9-9031-6b92-ff34512d7cbc,"Vincent van Gogh (Dutch, 1853–1890)",Q5582
ARTIC-9eb5693e-eeea-b2cd-a021-18628daf6182,"Ralph Albert Blakelock (American, 1847-1919)",Q1353482
ARTIC-9ee4c0c6-a999-d440-bcf7-62fc2bc9b106,"Lan Ying (Chinese, 1585-c. 1664)",Q3138790
ARTIC-9f08b895-4960-4bc6-5871-dc9bfab4c655,"India (Rajasthan, Mewar, Udaipur, attributed to Ghasi (active c. 1820-36))",
ARTIC-9f8b265b-3547-2d7a-02c9-46ceade90eb1,"Paolo Veneziano and workshop (Italian, active 1333-1358/62)",
ARTIC-9fb700af-7a3e-a0e4-6c72-bde01130912a,"India (Mughal, probably Deccan)",
ARTIC-a045260a-e959-1521-b701-dd5a9d46e1a1,"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",Q1152965
ARTIC-a0586024-5c4e-2b62-f4a7-43416b0073d3,Tibet,
ARTIC-a05ed5e5-eb97-451a-9bc0-50108ab9dbe3,"Johan Barthold Jongkind (Dutch, 1819-1891)",Q704585
ARTIC-a061fcd4-88da-53f4-726f-72e3d71757a3,"Follower of Anthony van Dyck (Flemish, 1599–1641)",
ARTIC-a11fa240-7a31-33fc-b209-30e8a455d0d0,"George Inness (American, 1825–1894)",Q704868
ARTIC-a161daf3-6766-63ed-3de6-0fc4f6d196fe,"Willem van Mieris (Dutch, 1662-1747)",Q1348950
ARTIC-a1775398-4fc3-0e36-d0dd-dd0587ef4918," Veronese (Paolo Caliari; Italian, 1528–1588)",Q9440
ARTIC-a19aa3c2-56aa-cfd2-d92a-dabb5ba5b488,"Jacques Blanchard (French, 1600–1638)",Q385845
ARTIC-a1dc6109-6e0c-7801-ebe8-8c95fec2c4e4,"Édouard Vuillard (French, 1868-1940)",Q239394
ARTIC-a1e30e2f-0f7f-2ab8-2489-7a8b2402120d,British,
ARTIC-a2214c05-3fb2-2faf-cf70-d43fcfede342,"George Frederick Watts (English, 1817-1904)",Q183245
ARTIC-a2450337-afed-2797-17e7-2e1f2158235c," Diego Velázquez (Spanish, 1599-1660)",Q297
ARTIC-a2ddbd89-d864-8877-37bc-cd3dce12c37c,"Camille Pissarro (French, 1830-1903)",Q134741
ARTIC-a2e9aad2-dd14-ae12-6c44-6811229b3619,"John Rathbone and George Morland (British, c. 1750-1807 and 1763-1804)",
ARTIC-a2f4085a-6715-212a-c5fa-aa88a4692df0,"John F. Francis (American, 1808-1886)",Q6232278
ARTIC-a304d1a0-b3f4-5d9f-98b2-0323c0d3c89a,"Eugène Blery (French, 1805–1887)",Q5579015
ARTIC-a34d9d72-c4ec-0750-389e-a01215c9aab0,"Adriaen van de Velde (Dutch, 1636–1672)",Q367741
ARTIC-a38e2828-ec6f-ece1-a30f-70243449197b,"Claude Monet (French, 1840–1926)",Q296
ARTIC-a3a0071a-536c-48f4-1335-8c1c4844eaf8,Artist unknown (Chinese),
ARTIC-a3bfd218-9b88-f59b-5ade-f39b45f3ec4f,"Pieter Gerritsz. van Roestraeten (Dutch, 1630-1700)",Q2100080
ARTIC-a3ec9571-7c26-2d6a-3c60-28872828ddcf,"Paulus Moreelse (Dutch, 1571–1638)",Q59620
ARTIC-a414da01-a3bf-85e0-53a6-9dd1918bf4c2,"John Constable (English, 1776-1837)",Q159297
ARTIC-a4717de1-d95c-fd87-a9c7-688da84abcf9,"Henry Ward Ranger (American, 1858-1916)",Q5729856
ARTIC-a4803a23-a379-e4d3-a124-02403550ab9a,China,
ARTIC-a48de5c9-8640-2b16-b722-55ae02ed6281,"Shen Kai (Chinese, active mid-18th century)",Q21996023
ARTIC-a49c5ada-f461-d7d1-0f1b-468ac577a872,"Cecco del Caravaggio (Francesco Boneri; Italian, 1588/90–after 1620)",Q2294801
ARTIC-a4bef587-48a4-d186-813d-f297441b1ab3,"Paul Gauguin (French, 1848–1903)",Q37693
ARTIC-a5274397-409c-1f76-866f-17d55cf31933,"Joseph Louis Hippolyte Bellangé (French, 1800–1866)",Q3136027
ARTIC-a56877d3-f08c-e469-2b4c-81823ea30e40,"Edgar Degas (French, 1834–1917)",Q46373
ARTIC-a599382c-d166-8f30-904b-64b19514265e,"Master of the Female Half-Lengths (Netherlandish, active about 1520-40)",Q448285
ARTIC-a5b07250-68d3-5c93-d818-5fcefbd35308,French,
ARTIC-a67c4473-57a4-9807-a94e-1136d3daf876,"Edward Henry Potthast (American, 1857-1927)",Q1252045
ARTIC-a680713b-f1f9-1fd0-5b77-81d42415db5d,British,
ARTIC-a6cd6a81-d236-2841-6e32-2845a062ba23,Artist Unknown (Japanese),
ARTIC-a6f189f9-4bd8-85c4-ac28-0497458efa49,"Edward Lamson Henry (American, 1841-1919)",Q2605527
ARTIC-a6f8dc26-bb9f-5b58-a102-e2cabd6b97cf,"John Rathbone and George Morland (British, c. 1750-1807 and 1763-1804)",
ARTIC-a7638f95-22e3-5fff-8605-49fd6d8aac79,"Louis Anquetin (French, 1861–1932)",Q287524
ARTIC-a7684dda-ed46-bd32-6cda-03f9998eb28a,"Seymour Joseph Guy (American, born England, 1824–1910)",Q16648954
ARTIC-a77ba670-02a8-b48b-303c-9aad5b5755c1,"Frederic Remington (American, 1861–1909)",Q560787
ARTIC-a77f410d-fb47-e103-485b-19a7de1d432e,"Alexandre Gabriel Decamps (French, 1803–1860)",Q458288
ARTIC-a787b13e-6c41-1245-ecf4-d48a3cec6297,"India (Rajasthan, Jaipur)",
ARTIC-a7aabc96-a81c-fa64-177c-5a80ef01e848,"Jean Louis André Théodore Géricault,  follower of (French, 1791-1824)",
ARTIC-a7af09dc-5743-062e-4802-b6435e67eaa5,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-a7c4bde9-8f14-9b1b-cf66-980554105159,"Miyagawa Chôshun (Japanese, 1683-1753)",Q3317298
ARTIC-a7e14fce-b22c-a81e-ffb5-0809a239ccaa,"India (Rajasthan, Bundi)",
ARTIC-a7fb57e1-d5d2-8569-7314-9dc35c573640,"Dirck van der Lisse, attributed to (Dutch, active 1639-1669 ",
ARTIC-a8254c8b-3475-9ab3-5b43-2ed225d9d32b," Qiu Ying 仇英 (Chinese, 1494-1552)",Q769372
ARTIC-a8383044-2d0b-e592-efde-0b72bfe6e460,Cretan,
ARTIC-a840adca-56f5-7759-97ea-19595a286b82,"Zhang Yin 張崟 (Chinese, 1761-1829)",Q8070396
ARTIC-a8646837-9f22-0141-5716-fee38e53cc91,"Tosa Mitsuoki (Japanese, 1617-1691)",Q3180225
ARTIC-a867af78-9a29-c75b-33ab-2f21a2d92b3f,"Edgar Degas (French, 1834–1917)",Q46373
ARTIC-a8999177-8a2f-3030-fe9e-24bdea68c644,"Joshua Reynolds (British, 1723-1792)",Q194402
ARTIC-a8b03e58-1568-2e09-4c08-8fca03774e8c,"Jacob Eichholtz (American, 1776-1842)",Q6118567
ARTIC-a8bff6dd-1ff4-b043-c163-e82a1602d810,"Xugu (Chinese, 1824-1896)",Q3082969
ARTIC-a8d1ad14-428d-c1d1-44a3-6c558459aa5a,"Artist unknown (Japanese, active 14th century)",
ARTIC-a8fd8a92-d5fd-bb98-5d70-f970ab1788b8,"Peter Paul Rubens (Flemish, 1577-1640)",Q5599
ARTIC-a9546ba5-6191-4e04-e209-d22a10e7d0d7,"George Inness (American, 1825–1894)",Q704868
ARTIC-a9771181-0ff7-d85a-9ec5-d43f97426531,"Theodore Robinson (American, 1852–1896)",Q1384543
ARTIC-a9a068d4-f318-a007-ff5d-ca922a9943c9,"Luo Mu 羅牧 (Chinese, 1622-1706)",Q3088385
ARTIC-a9a7c804-dc4e-d779-22b7-eaae989c6acd,"Corneille de Lyon (French, 1500/10–1575)",Q720941
