,tag_id,artwork_id
466,1,ARTIC-41d8c49b-20e2-af18-d7e3-b092e26bac38
1281,1,ARTIC-bda9058b-5be6-37d0-e5a6-926584540757
1282,1,ARTIC-bdb9f780-83be-dd12-191d-54a77c5444ab
1283,1,ARTIC-bdf1ac6e-8bbe-00ca-661d-9cf54c5e2235
5388,1,MET-5be01533-ab08-474c-b955-b44b89136682
3073,1,NGA-93abac1f-231d-4f75-ba62-483102ad71f4
1284,1,ARTIC-be0d3e50-a600-6f33-ea8f-16a34d892442
1285,1,ARTIC-be266c25-27f7-38fd-69fa-8efd1b985af2
5389,1,MET-3401d00e-0d22-4d06-b14a-53e69f394b72
6044,1,MET-54772619-1741-472e-be11-858a6459e536
5390,1,MET-b395f514-2706-42f2-acd2-946b2dc371fd
7643,1,MET-21043e99-1d35-48b0-9900-137f7ff0c0db
5391,1,MET-918987dc-ca7c-4ea0-bd8e-943ee6a6c4e6
3077,1,NGA-9407728e-20d4-4328-bcc2-2daba99ed795
6046,1,MET-2bd2cc4c-ae28-4cbf-b445-34f4760e8baf
10507,1,TCMA-9692720c-faca-48fc-8d01-139763d8d48c
7639,1,MET-8bdfc587-4b00-420a-8c10-4a91325a2a70
5380,1,MET-d56e71cb-2daa-4b50-8c15-1a7643cf8a09
1271,1,ARTIC-bc3826a5-0fa4-fe79-c883-768cdc4cfe4f
7640,1,MET-da1c1f5d-5ad9-4873-b747-9caaa524e83a
5381,1,MET-f5d89988-d2b3-4f6a-b911-fc7eb94599b1
7641,1,MET-97c013c7-5309-46b8-b63b-5e208404c98d
10501,1,TCMA-a6f193f7-3b19-4be6-8e2f-8626d2ea99ca
11737,1,TCMA-57ab8e08-a5e5-4153-bd72-04fd076460b8
3079,1,NGA-94413b0f-688f-4cf4-9a08-f52e836faab4
3938,1,NGA-ea063023-99ef-4a83-8368-6d45beb449ae
5382,1,MET-9332e136-24fa-4719-bfbb-0679572f2e98
10494,1,TCMA-af6b7762-15ef-457b-8124-55afcc5ffbcc
7642,1,MET-88f274fb-01a2-43ca-af5a-0021977accf7
3078,1,NGA-943d741c-be4d-418b-85ad-3b6628aa0a4c
10493,1,TCMA-5b80a79b-d84b-4fd7-b78b-d81a0e61b942
468,1,ARTIC-4237947a-8908-0a35-9f20-bc803f549f36
6248,1,MET-eac59a48-d6cf-4872-8ce3-e67f2a4d5887
11738,1,TCMA-4b4d58b4-1a79-4c67-b165-7a688f04f581
1276,1,ARTIC-bcc9c3a7-f5b0-41af-210a-bd17797d77d9
11740,1,TCMA-04474afe-0e5c-40f0-b87c-0062247ab904
10473,1,TCMA-dba7fc7a-1f56-4151-a07d-a9c5c846e0aa
5086,1,MET-18e49962-231f-4f3a-8546-eb3a1e8ca6f7
3061,1,NGA-924bd29d-5c19-4627-8a56-89d9f7cd9a95
1297,1,ARTIC-bfc9b17a-cc18-7bd3-4d78-e925bb1a8b27
5396,1,MET-749a65c8-f654-4a35-975e-0ad852cf9acb
11745,1,TCMA-5b26c6b0-c015-4c76-978f-ee98ffc9a7a2
7670,1,MET-9987e192-3648-4670-bb5b-02fe059ea8e2
5085,1,MET-cf5dc2a6-5906-437c-99bf-6b2ee7e5cfe2
5397,1,MET-c8b8c72e-41c3-4e3f-9d50-a445ed30eda7
11747,1,TCMA-a6392276-c186-44d6-86b5-7197d0bd30e6
3936,1,NGA-e9f5fd32-a8d9-41ce-aba7-53712ce7b252
10446,1,TCMA-0283d76f-76c0-41b5-8dda-fabeae9c413f
1302,1,ARTIC-c0a15a78-d295-f193-32b8-968b6d3c001d
5398,1,MET-7d9f5665-06ee-4071-b5e7-243e9f2e3590
6039,1,MET-462a982d-bbc8-4c01-8248-40221328cbb6
3587,1,NGA-c6780a7f-2720-433c-9562-552c996c6d04
6038,1,MET-a5aaf852-976d-4622-ad11-e3b49029a8f8
11748,1,TCMA-2a1c35f4-f834-42b4-b133-c565cbefcc6e
458,1,ARTIC-40c528cd-7871-a283-af68-4f2d0a250b3c
5399,1,MET-7f762509-b602-4c5f-a04c-8355aa0b4ff9
11749,1,TCMA-ea44dbb4-2420-45d0-988f-a1b29e221a78
461,1,ARTIC-41458ec7-da2d-773d-159c-9ae9afb53516
7667,1,MET-6fcf1262-36e6-460a-b7d7-b07e8acdbf39
1296,1,ARTIC-bf68fe6b-dec1-f53c-8da8-814c8ac79e99
4776,1,MET-c5a1b02e-5eb4-4df3-bcd0-9e2715687b01
6250,1,MET-c2fe5faf-6e63-4a3d-b35e-dc29a816da15
3584,1,NGA-c6518c61-98bb-4759-9042-b4bc2ec343ef
3069,1,NGA-931a47ee-9891-4040-a5f0-0308c4e4c2c2
11741,1,TCMA-c3796cb5-580d-4439-82fe-02338b8db1fd
10472,1,TCMA-485e9756-6569-46d5-be23-ae4b6c84bfa9
5392,1,MET-15269997-3c52-41d0-af0c-27c132cb51ee
1289,1,ARTIC-be6c9123-56c8-29fd-a7ba-c0d6bef3735e
10468,1,TCMA-0652ee5c-7993-411b-812b-db6bcfb38c95
5393,1,MET-8d0c77ea-f1e2-4f0c-87c4-1991a6473812
11735,1,TCMA-f84c7b6d-07f8-4c80-a0e8-f39c79264b25
6043,1,MET-e67d812f-1df9-4db1-b934-494e21466623
7660,1,MET-15748e44-deba-4685-a1b9-146cb1a64ef9
11743,1,TCMA-f4bc5acf-7343-49c4-8719-fa1f9eaa36d8
5395,1,MET-b8cfdc4d-d334-4f37-afa5-fa0331dc05eb
3064,1,NGA-929536fc-a868-4379-882f-21e6f98865ae
1293,1,ARTIC-bef301a7-86ec-33b3-ebfb-d43f137af627
6042,1,MET-88b6192b-05c1-4845-801d-2d6aa0df78f0
7664,1,MET-86cc062b-820f-463e-b4a5-f898f8000427
10455,1,TCMA-4864c9bd-f96b-446a-bcd4-e383f5c29032
3062,1,NGA-924cb48a-cde6-4204-9beb-a2916a065157
7659,1,MET-c25f9b76-e994-47a4-af40-e8b602f6ea5a
4080,1,NGA-fb0fe6a4-2acb-428c-afa9-f569fddd9dd6
5379,1,MET-603df3d9-e351-40f8-b3be-45b3d9a39cca
3082,1,NGA-94c31f42-4c02-483a-9d70-ee9d8534f4e5
10559,1,TCMA-4c5a6444-805b-4454-a915-b7d7246ec962
1243,1,ARTIC-b79cf5f8-584a-4d77-60b7-11e7c71c31f7
11725,1,TCMA-e7061835-55c1-498d-b161-2d755b6e13cb
6243,1,MET-4d88771d-f9d5-413f-b130-185aeb5b00b0
5366,1,MET-f443210c-2234-400d-b40e-3a99bcda1289
3096,1,NGA-95cea25c-e880-4054-bc81-15ea37a5eb8a
480,1,ARTIC-43642ffb-2bd7-3f70-d6e6-3c0bee12d83c
1246,1,ARTIC-b7e9650f-fe31-1206-ec54-8b2f019b8621
3574,1,NGA-c5a88ee6-50af-49f5-872a-bd410a12df36
6859,1,MET-35d845dc-52f6-4e4c-bb2b-1756519edf43
5367,1,MET-47745aae-95e6-4e17-9ff1-abbaf3955db2
7619,1,MET-a52b664f-fb3c-4d33-beb0-bb847ce16243
3093,1,NGA-957d7147-9e54-473f-bd03-79b84d327c59
1247,1,ARTIC-b80d42a4-6840-6476-5aa8-4285753a3b8c
11727,1,TCMA-67cb5567-3ecf-4ba9-a05f-5f9f57579eb1
10548,1,TCMA-6c0015de-ad94-48a4-bec6-0ec4ed91ad07
1248,1,ARTIC-b84a9755-ca8d-8bd5-5a59-e910b20e3ba5
10546,1,TCMA-154b6cee-7037-44d3-a6e4-5dcc44f9df7f
7620,1,MET-2c026b54-0aae-451c-bce8-8a707153c5fc
6050,1,MET-7e27b0e2-befc-49fb-a0d9-835cf3b605a7
1250,1,ARTIC-b8ca5039-1d0c-648d-ad46-838ecea3e14c
3097,1,NGA-95f1ff73-c4e9-45d4-ae3a-79837c4926d8
11724,1,TCMA-53e91518-09fb-4de2-9520-3964468ea2ad
5361,1,MET-d97837ad-779c-4c1a-9f89-07013632e4ec
4771,1,MET-d48d8f45-44f6-45ab-8378-42d571f6eda4
4555,1,MET-a1b066db-b994-41b9-b7bc-2402c830c1fa
10577,1,TCMA-6534f6f4-738b-499e-b600-d9ee826c1958
11721,1,TCMA-1678223b-a14a-492f-b2e7-50906c31fbf2
5362,1,MET-ea45bc06-7b1d-46fe-866d-5b3990a81328
3572,1,NGA-c552208a-bcfa-4664-8ac5-00a0e59f9e11
10576,1,TCMA-2c1c5094-d244-4229-846a-b56ed5367eac
5363,1,MET-8ed18e6b-416a-4d65-be70-6e81f6c47d60
10573,1,TCMA-a91428aa-fee7-4d8f-8767-a118b86fed16
11722,1,TCMA-bebc5a24-4dcd-43bb-a63f-6e3fd35fc383
10572,1,TCMA-4d4ad348-e41c-46b2-8cf0-3e4ff4466989
1237,1,ARTIC-b613ef4a-4b31-7e83-c5c0-80954bcdc1c1
1238,1,ARTIC-b68961a6-eed0-da9d-2196-fe5732503064
10570,1,TCMA-2fb994f7-6a9d-4d7a-88b4-d4032eb3d1a9
3099,1,NGA-96394d47-b61d-4651-85c2-4452fde6ef99
10569,1,TCMA-baec67d3-b6e8-426f-897d-81bd2425d9ac
5364,1,MET-e085f132-fd58-42ed-a977-68773e7342f9
6860,1,MET-755356ac-fa4d-4d49-87da-b4b9a69c7511
5365,1,MET-74b25b82-d608-436d-943d-4f8327e20982
11728,1,TCMA-97089e18-c52f-40f0-b379-215a4a4b2865
5368,1,MET-f404c734-8db3-4ee5-8209-7794bb6a0201
3576,1,NGA-c5b1c28c-5f79-4b95-a1fc-9c7d671e99e2
4545,1,MET-f1afdfc8-8c34-42e1-9225-12df9da64aee
473,1,ARTIC-43228273-29dd-c5d7-b75c-536109504fc0
1260,1,ARTIC-ba078c9c-8532-73db-ffbd-bd2bd79eb032
6048,1,MET-f62702ac-2149-4ead-a7b3-b56ed52df341
5373,1,MET-c2fa951f-607b-420a-b0e1-d9b189155dd0
10527,1,TCMA-ccc40cca-2169-43e6-bb4f-9c8ce1a927a3
5090,1,MET-fefa45e0-bbb3-43fa-85bc-2530e3014335
5375,1,MET-2aba8163-65e2-4a36-bfa8-cfe66b6de064
4073,1,NGA-fa6c1ed4-837b-454b-89cd-603f26e9575d
10521,1,TCMA-93aab108-81c5-4a50-80d6-9a9f9fa56de7
11733,1,TCMA-9c0b0cbf-47c0-4721-a97e-4e4608f794d1
5376,1,MET-d1df3f57-5d8c-4464-8c0f-497063ceacad
1265,1,ARTIC-bb1a0453-7921-1edb-3128-5d8bed7d5a9f
3083,1,NGA-94c41c4c-519c-4fba-bdcc-0f712376ceff
7638,1,MET-ec541561-20c1-4179-8a8c-05f0a558fed5
471,1,ARTIC-42924282-d483-cd95-e676-52aee4bc4164
3939,1,NGA-ea13b48c-eb3e-4e22-a46f-eca7f63b46d2
5378,1,MET-c4f1e451-03d8-4ae0-bd53-5c1be3f78ef2
6047,1,MET-c1025adf-6f9a-4cc3-ab27-be5ae959e43a
10531,1,TCMA-7dd5d804-71d7-41bd-a906-eb9e2ea883e8
11732,1,TCMA-6ebf6372-345d-4971-8de1-2d6e03316706
5372,1,MET-51ebc9b4-68c0-49f8-8f6c-f47b1a0239a6
4072,1,NGA-fa591eb0-29d2-44fb-81e7-42d25e8642b0
7621,1,MET-cfa72b4f-3978-4fd9-b981-021b850adaae
10541,1,TCMA-d0f63ae8-0cdd-459c-8ffc-1f7fee8bfa2b
11729,1,TCMA-005f218e-20aa-4cdd-bb53-6dfa1e9093bf
1252,1,ARTIC-b9152741-e97a-d51d-6dc3-6769f042089a
7622,1,MET-8a1a8e64-0b2e-420c-9e6d-a1d70e07cb4c
5369,1,MET-0c626ba4-92a0-4dba-85fe-129fad630fcf
476,1,ARTIC-4339f21a-5a1c-8f40-931c-32686eefd8d5
10539,1,TCMA-9f9c997d-a98d-4a65-a25f-ee7e0fc00c03
3088,1,NGA-9523e580-1616-4596-b581-3d543569d279
11734,1,TCMA-394d6ebf-e3bd-4d9b-8217-9f11602b38e6
10537,1,TCMA-6d92a21f-e72e-4da1-944e-ed309a352a3c
7623,1,MET-6c611afe-87e1-4293-8826-0a7b82054985
6049,1,MET-cb093eaa-fe04-4361-9959-33e1672ed0d1
5371,1,MET-1e878a8c-d8a5-4523-ae83-d07fa30d42c9
10534,1,TCMA-a100a89e-d4b3-4371-8409-bb2b74438c82
11731,1,TCMA-55b1b41d-9cf6-489a-bfbf-82476da7bc6d
10533,1,TCMA-23f5b6ff-42c9-4157-904a-f69cf4246c28
1258,1,ARTIC-b9e7b19d-5746-34bd-cc38-81bd5cac6fb0
10532,1,TCMA-43ff4cd0-5a68-40fe-a9b1-b5baca40391c
3086,1,NGA-9516feae-fcd3-44ff-9e93-fc9fa39ad063
5370,1,MET-00852025-9f9b-4c7b-bde6-0155b50440cb
7676,1,MET-02e9cb83-c6b4-4441-aa6e-80dbb286def1
10439,1,TCMA-981887e6-8f5f-44eb-a3d2-f157c8915a48
10435,1,TCMA-39627aad-05ac-4978-83f5-882504833738
5427,1,MET-25381af0-643b-4fd6-9a31-df7605df7f83
1353,1,ARTIC-c7c3111b-cbb0-b0ce-19b8-f7ee92c8d839
10369,1,TCMA-e11fa610-84f4-4f01-bace-e2c3ae44d97c
5078,1,MET-b31d87b6-ab48-4eb5-b442-f36ded92d85d
3931,1,NGA-e96bebf4-3700-4f94-9903-8cfc4f195719
5428,1,MET-81d977f7-6013-4b89-939c-103973a65b7a
10367,1,TCMA-07e4d16f-894f-47b0-ba59-49d15a54f077
5429,1,MET-8d592c46-b233-43d5-99b2-7593afd17b6e
11775,1,TCMA-546eb58a-c7ae-4fa5-b92b-a809f6772e6c
1357,1,ARTIC-c858614f-f411-e7d5-71fb-014a534f8294
11776,1,TCMA-3fbfda44-2efd-42f4-a766-feb91dac70e5
5430,1,MET-d81d2fbb-a16a-4135-8107-370c38ae0f1e
1358,1,ARTIC-c867cf86-9ad4-d720-8360-4064c317ab3c
4511,1,MET-7b1676b1-acf0-4a49-8852-896a6ac99780
4783,1,MET-dca58ee4-44fb-438f-8087-9588e6ddcf64
1359,1,ARTIC-c892ec2a-9f7c-c8dd-bb35-0dd4135ba88a
11777,1,TCMA-fc3e0f7e-34a5-4b73-aa54-b66baf24fcfe
4090,1,NGA-fc7081c4-1dcb-4436-84e8-3ea0dd73ee1f
10361,1,TCMA-51729cc1-7c70-484c-87d2-21df6975684d
11773,1,TCMA-3165cf8c-5c24-4a71-bed8-970eb0237fb5
6805,1,MET-1d2de158-45c7-46d5-a847-6048f8b551d1
4089,1,NGA-fbfd7f9b-bc00-4cde-b2cd-b3ccd72414b5
1349,1,ARTIC-c7686c63-3aca-64b6-6710-02f34ccd0767
4087,1,NGA-fbeae8d8-16ff-4796-b7df-0d4474f1fbba
10385,1,TCMA-c4d6acaa-9cdd-412b-baa2-3828b6baa10f
11768,1,TCMA-30148fef-cb23-4ef6-9135-ca18463d83b2
3035,1,NGA-8efe3a39-0355-4cfc-9080-50843879d778
4781,1,MET-eb84f70c-6b71-4bf6-890f-2eb28045b469
10382,1,TCMA-9df20df0-3eb2-4593-a5ec-bb7acc6c35b5
445,1,ARTIC-3ef69544-a84c-dfa4-df6a-346b4b59c351
5421,1,MET-c0bd9131-01a9-4ca4-9200-bbbecb29e477
11769,1,TCMA-c90536e0-d2c4-4335-8d7a-18838e9bcc49
10380,1,TCMA-1fa648f2-6ce9-4f10-a3b4-a720ea75d90d
1344,1,ARTIC-c6cea784-0e0d-e690-f2dd-c25b5d061bef
11770,1,TCMA-f1ab8bed-1516-4ad7-98d3-6caab0f2df61
4088,1,NGA-fbfd7617-fd3a-40bd-aa98-545801e57dc4
5422,1,MET-91746587-818f-42a3-b2fd-aba63b232d30
4782,1,MET-3ca1e7cb-4361-42d8-b114-aa87ec5e6192
6807,1,MET-9ebde092-6a93-4334-89cb-e1046b59177c
10375,1,TCMA-fddc090e-4d0c-43d1-90dc-e6892f258444
1348,1,ARTIC-c751d2c6-1a96-3f64-91b1-b6832a20bf5b
5423,1,MET-36fa4a40-67ed-466c-9002-b5d8cfcef4dd
442,1,ARTIC-3e87750e-8ca6-2a9d-fc43-16dcd3b5557b
5431,1,MET-3c8eb24e-f87f-491e-94f8-f482bc8de836
10360,1,TCMA-5f669cfb-fb39-425f-9ff9-dc4234369a3d
11778,1,TCMA-591b4c0f-b31f-4bb1-9073-48cc304b7575
10347,1,TCMA-96d8861d-30fe-40a6-ab22-b6d3e520d201
3016,1,NGA-8c0e57ec-5ee8-4fff-b303-6e34da2dc494
5076,1,MET-81244099-3dbe-4dfa-95a7-8548fdd0d459
5437,1,MET-84c48aba-5aca-457b-b0fb-d99d680fd855
7750,1,MET-8efd3cc3-3ca3-4686-ae1c-aa900a98f9fd
5438,1,MET-3d84e179-03f9-4f69-8ddb-bf96a288fa86
7751,1,MET-617d8497-6d44-4582-9075-5866b3d413ab
5439,1,MET-19aef640-86c3-44c2-9e50-f47072370458
10340,1,TCMA-810ccb6c-3743-46da-a8fa-1eae875a1851
11785,1,TCMA-180701c0-f4e9-4516-bd55-730165a84ea7
4092,1,NGA-fc84c850-072b-46e1-b543-633b15be42a0
5440,1,MET-4743bf8f-cac6-426f-b233-96038cea4613
6262,1,MET-c24a3cac-0f85-466b-bc8a-4bd430009bb4
4785,1,MET-706508eb-563e-4f52-8a55-e71322015609
10338,1,TCMA-353238a8-a1bc-467b-bbab-9d299ca8e407
1377,1,ARTIC-cbccdb03-29ff-95bd-1176-ed9581359baa
431,1,ARTIC-3d2d0842-312e-8d48-708b-d6adde0777bf
5441,1,MET-005d3a26-1291-47a4-8af0-63aec808b5a8
3930,1,NGA-e9543336-c733-422c-9c41-913f976218b9
1371,1,ARTIC-caf4fa39-e2e8-344a-542c-2d9a03ec9d4b
5436,1,MET-e2bf4fc4-4091-41e9-a38e-c93215772d2f
3600,1,NGA-c790c1ba-9b5f-4275-9f7d-7f501e30992c
3017,1,NGA-8c73a8e6-8a04-41fa-b06f-3fadbe8037b1
7737,1,MET-e177ed5c-4b5c-4d02-97af-561264711861
6025,1,MET-a85eeb9a-932a-4511-8a97-e237d32dd904
3023,1,NGA-8d53492a-ce49-45bb-b4ac-6fd33ad36672
5077,1,MET-15fa150f-faf2-4f29-bd29-234238de1c6e
10358,1,TCMA-78d0e57c-13c8-4391-81bb-6ac4cd1bfee7
11779,1,TCMA-511ecc64-ab66-42d0-b47d-0ed082979102
6261,1,MET-f9d64573-1c64-4e13-88b8-b41ce3c4b98c
10357,1,TCMA-bdaa650b-271e-4ff4-933d-5785084350a1
10355,1,TCMA-3bd8151b-1537-4f9d-be1e-22a0a45715d0
10388,1,TCMA-e05d458d-2d2d-4d3d-b2d4-8a9e15ba70f0
6804,1,MET-7f5fe3ce-5ddb-400f-bb33-f96bd0d2d99a
10354,1,TCMA-db8c89fb-b4d4-4358-b8f7-a1b80fabb6c2
6024,1,MET-2331b497-baf0-4a59-804c-3d88949b3652
435,1,ARTIC-3d950ecc-73f4-c28a-f216-0940b23fa5e8
10352,1,TCMA-e92547ba-14ae-4996-a027-11aa03d76320
1368,1,ARTIC-ca6d2ad1-d0da-68f3-b37a-a31b389102ea
11781,1,TCMA-33d9997e-2a3f-44d7-8141-10e7bb27cb3d
10351,1,TCMA-f36fda66-4c68-4446-bc3b-9042935aa649
10349,1,TCMA-09f017a8-9a1a-4bec-8b42-5063c4722a18
10348,1,TCMA-8ba4a7ab-8783-4933-ae7b-3e7f052c7433
4784,1,MET-33b20205-87db-4399-a14b-bf8884576d0a
6260,1,MET-315f7dee-e40c-4024-a700-0a6dcf3f1716
446,1,ARTIC-3f0cd83f-84db-23e9-fb41-286de4bdae62
10390,1,TCMA-b2ab91e7-8990-4e1c-b797-64da7d137875
7686,1,MET-e2a95657-a331-4970-9117-b26570884481
1315,1,ARTIC-c233d88b-fe56-6b9e-d5c2-47b9a7386756
10418,1,TCMA-0806bfa0-fd9c-49d8-99c5-ff0f5ea6267f
3049,1,NGA-90d075f0-1bd9-401b-b85c-2522ae357829
7687,1,MET-fb985e33-c02f-4546-addf-fb067dc0f3c5
11754,1,TCMA-b2f419ed-3638-43b8-8cdd-63f251402795
454,1,ARTIC-400ce9e8-2f67-44e2-dd68-e6c98880d27f
10416,1,TCMA-df3bd69f-20b2-47b5-8835-d29c492e8899
5406,1,MET-06894ee3-9e87-4d78-9e2e-4517dd792057
10415,1,TCMA-afce76b3-f8d0-44f2-9931-519b6a8df83b
3935,1,NGA-e9e4e6f6-02d2-4a78-9cc7-262f2c37cd26
11755,1,TCMA-2e5011eb-c027-4d16-8194-4866e2590cfe
1320,1,ARTIC-c2bf35ea-3878-ffd1-18c3-311f13db873a
10414,1,TCMA-9d3a0e8e-54fd-4ffb-921e-d0151319d3e9
10413,1,TCMA-97e7cfc1-dd16-4a5c-b148-65e98e599f0d
5407,1,MET-e45e2322-b6c5-4dba-9e1c-030fdc4104ac
5408,1,MET-8f509faa-3142-4d76-9259-75cc81a82ae1
6256,1,MET-41414861-ba1c-4a9b-b481-a3a82dc6854b
1323,1,ARTIC-c40eddbe-f741-3201-d48a-9f1b93ce6314
3050,1,NGA-91220230-cdf8-48d1-bee0-aebd25d257bc
7685,1,MET-b37953a2-1de0-410e-9089-4a230ce0ac8d
11753,1,TCMA-198ffcc8-73d4-4156-a344-d452c97b3161
1314,1,ARTIC-c2159339-2597-d593-3fe0-5f3e1337404a
6253,1,MET-07fad3aa-c0e3-4646-a412-099ca6765762
6036,1,MET-c23e1654-9636-46a1-88e6-ba3e6a5de2e8
10433,1,TCMA-8e20605e-f994-4d7a-9f24-c37a43d6c94e
5400,1,MET-742d130f-b3e5-438e-84ac-7af28eba2cca
10432,1,TCMA-b806dbe4-a678-40fb-bfe5-27990c16395a
5401,1,MET-e2747031-ce57-4899-8236-b29b001d884d
11751,1,TCMA-0aaffda6-21b1-459e-a940-924687cef9e2
10431,1,TCMA-b8a59408-1624-4eeb-8242-ba8687d5a60a
5402,1,MET-a7e3e8e0-f9d1-43be-b4c7-242b676f01a2
5409,1,MET-b46c022d-a9b0-401e-92f3-3ba7540d4e7e
5403,1,MET-dce38938-a3bb-4d3d-aae9-4af34639db50
11752,1,TCMA-d8fb9d2e-1ab8-47e5-8228-352def267320
3052,1,NGA-914bf684-18c8-43a5-80ba-5ff509cb3ee4
4525,1,MET-8c3774f5-8307-431c-8a15-053071779cea
5084,1,MET-04cdb812-6c93-4cb3-b396-fbba1044cd1f
7684,1,MET-8bcb65b9-576c-49d3-b448-3d32e2843628
4778,1,MET-98148fa9-5d11-4a9c-a421-3606f8f5ff68
5404,1,MET-c5dfd9d3-92c6-4ea5-a75f-a6c53cc8c4c4
5405,1,MET-05e14312-4258-4041-ad64-4d1619eac6a4
10421,1,TCMA-53b5ad6c-af53-4f66-b765-d9e6692f75b5
7683,1,MET-8874a4d9-b90b-4786-87ff-5f23c3dd8525
5060,1,MET-b7802632-2d27-42cf-83b5-48ba09e90d08
11756,1,TCMA-fc3ef9e9-221f-469a-b8d5-df50ca68478d
4779,1,MET-5a64e461-dc58-40da-95e0-59d267fd7d80
7700,1,MET-0c6e94b9-5322-44a5-bf26-fc4345c6d155
5080,1,MET-94c6f230-45a2-41c3-95a2-64472f9b1c40
5414,1,MET-34b25f22-c05e-4e25-8495-0862cd4b3c87
1332,1,ARTIC-c567feca-02a6-466f-f3bf-5ecd08fe27a2
10397,1,TCMA-fae2b77c-b44b-4ce3-997a-4f39f890bb6f
7701,1,MET-ad47cb54-0fe7-4d76-a64b-1a74e2700db3
448,1,ARTIC-3f70f565-39e6-7e32-4ae2-75e1e34c9846
11763,1,TCMA-92f4f5b3-00ad-4a72-8006-946b69788000
11764,1,TCMA-cc1c0970-c2ce-417b-8c0d-08fe6f11c404
10395,1,TCMA-70f57233-d87d-4998-8e61-d7bc084745ea
5415,1,MET-6b9bab07-9ce6-4ae6-b80b-807adffc4c63
10392,1,TCMA-6f75f1d7-6758-4b8c-b897-d29e723daed8
1337,1,ARTIC-c66cff23-22a1-e440-b390-ef4e68facd6a
1338,1,ARTIC-c676a0e8-d084-f1be-eaef-3be77a754568
6259,1,MET-92cdbada-95db-4d37-9c3f-2193a8946c89
5079,1,MET-7ba6bd80-14ee-4e84-8ba2-20d228b2b3cb
10391,1,TCMA-993b66a2-2258-45ab-af9e-c9313d6999f9
7704,1,MET-242f5446-ec8b-4d62-b978-fd581fce281f
11767,1,TCMA-a8fc1ccf-4e12-4a81-a7bd-6f79a476d958
449,1,ARTIC-3f732b69-0ae7-7d1e-ad53-e20b0cc2de72
10399,1,TCMA-4cb0dce3-f0cc-4962-a278-fb2e8a7164f8
5413,1,MET-e914dbbe-eafa-4930-8d7e-7b78bc36cef6
3042,1,NGA-8fc41b7d-58de-4d53-a86d-5d4d4ca12f48
7697,1,MET-ebdf4d4d-11ff-4df6-8815-4515538db20d
11757,1,TCMA-d605c988-a3fa-4da3-934f-39d9ec7060c3
5410,1,MET-5582da68-c281-43bd-8853-61ed5c23594c
1325,1,ARTIC-c4494bb7-47b0-1b16-e451-e55a84c87de4
6032,1,MET-04e3cdb5-a1d5-45c9-9b83-3dbe7737bace
3934,1,NGA-e9d26ac4-eca2-4102-8728-51d4b131aebe
1326,1,ARTIC-c4648834-49dd-3589-6ac3-66d41fd574ef
5411,1,MET-434f20eb-a44a-4bf6-bf53-9bd905e77dcb
6257,1,MET-a043507e-76e4-4379-ae36-dc8b96a6e9ae
1324,1,ARTIC-c4425cb6-d8b5-6390-603d-7f802406d05d
1327,1,ARTIC-c4c270ed-4d57-2800-1772-e4a3621908c4
10402,1,TCMA-2454954a-b9a9-4cd6-ac80-d25026931cb7
3043,1,NGA-8fdbb379-5dd5-46bf-b884-75758156b68b
5081,1,MET-925d7c8d-1a87-42f6-b453-1668cd583d06
10401,1,TCMA-f16036a0-b103-42b4-b18b-3a6087e7ad74
450,1,ARTIC-3f9aa9db-61e1-7060-fdb0-bfd7e41ddd08
5412,1,MET-91d80f31-af22-4fcb-a6b2-9bbf5be34444
6258,1,MET-6602d279-cce6-4693-b472-b1d59c904477
7699,1,MET-513249fe-b265-4918-89c6-5ce159155be5
10400,1,TCMA-f642fd39-2a60-433b-9731-7f5e9e02acd5
7698,1,MET-f0328916-69e5-4861-bbdc-8d2ac419812d
7886,1,MET-abfdb4a6-4b7c-4800-a48a-cc1534c406d2
10150,1,TCMA-2b4cee43-8681-4ef7-bcbf-a20b8b8a900b
5498,1,MET-00e57141-059d-481d-b472-61bce744ee53
1668,1,ARTIC-f900542a-7802-26cb-f93a-0ac000bed024
5576,1,MET-5964829a-2e8c-4bef-bc81-a3f7bb7efd22
9900,1,TCMA-fff10d0f-6632-4308-b0ef-52918e13235a
8049,1,MET-b64267bd-f067-4351-9bf9-e96c99f20d43
4822,1,MET-12f677da-13d0-4c32-ab62-a89aaebd9852
9899,1,TCMA-0ea7759d-76db-4963-91f0-5cf6b7222b54
5577,1,MET-4a291b99-ebf9-4a55-b2ee-62e941f6455c
2846,1,NGA-79cb3eba-4af9-4197-87a3-d61ca03ed227
307,1,ARTIC-2b99326e-ba24-a0d4-1be3-d32c89143d36
5578,1,MET-e9e98575-2110-4191-aed1-e9b03c9dc03c
9895,1,TCMA-eb741cb5-4cfc-4912-98f2-d209f496430c
6692,1,MET-89683a5d-f263-4a1b-981b-aa72f09dcb05
8053,1,MET-e3f2f820-2de4-4819-a47c-43f29974824d
11959,1,TCMA-c7f8839e-a1b7-4adb-b6df-290a7d403a3f
1675,1,ARTIC-fad138a8-80f1-45a3-1dc7-b9ff991b4812
4823,1,MET-c05c52ec-7b9d-4a19-8a8d-b874fffb9207
11960,1,TCMA-68077424-f045-4899-9ecc-51ffa498b252
5579,1,MET-b4a1128c-4f87-4b65-887c-5ccf47ad2eea
8054,1,MET-96a4bf36-ca22-441d-8872-d15e7943fdb1
5574,1,MET-7795bbd9-793b-4baf-a07c-8c9d55f3fd4c
